,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
24,1981,1981,Kasperl/Huber_Der eiserne Mann I.csv,"befolget meinen Befehl, und schleudert die Kühnen in den Abgrund der Hölle!",72,147,character_speech,3,22,,"
       Eckbert.
      ",#eckbert,621.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
25,1982,1982,Kasperl/Huber_Der eiserne Mann I.csv,–,148,149,character_speech,3,22,,"
       Eckbert.
      ",#eckbert,621.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
26,1983,1983,Kasperl/Huber_Der eiserne Mann I.csv,"
        (Ein Haufen böser Geister mit Ketten und Fackeln eilen ihm entgegen.)",0,78,stage_direction,3,22,inner_speech,,#eckbert,621.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
27,1984,1984,Kasperl/Huber_Der eiserne Mann I.csv,"
      Entfernter Chor in Verbindung mit diesem Geisterchor.",0,60,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
28,1985,1985,Kasperl/Huber_Der eiserne Mann I.csv,"– Hugo, Kunz, Veit, Görge, Steffel, Rosa, Taddädl, Käsperle.",61,121,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
29,1986,1986,Kasperl/Huber_Der eiserne Mann I.csv,Alle Bauern.,122,134,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
30,1987,1987,Kasperl/Huber_Der eiserne Mann I.csv,Mädchen.,135,143,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
31,1988,1988,Kasperl/Huber_Der eiserne Mann I.csv,Reisige.,144,152,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
32,1989,1989,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Sie umgeben ihn, fesseln ihn.",0,37,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
33,1990,1990,Kasperl/Huber_Der eiserne Mann I.csv,– Schrecklicher Blitz und Donner.,38,71,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
34,1991,1991,Kasperl/Huber_Der eiserne Mann I.csv,"– Ein kleiner Genius kommt, winkt.",72,106,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
35,1992,1992,Kasperl/Huber_Der eiserne Mann I.csv,"– Die Burg stürzt über Eckbert ein, das Grabmal der Fee verwandelt sich in ein Sphärentheater, zu gleicher Zeit entfällt dem eisernen Mann die Maske.",107,256,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
36,1993,1993,Kasperl/Huber_Der eiserne Mann I.csv,Er steht als Ritter da.,257,280,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
37,1994,1994,Kasperl/Huber_Der eiserne Mann I.csv,– Amandine als Burgfrau eilt in seine Arme.,281,324,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
38,1995,1995,Kasperl/Huber_Der eiserne Mann I.csv,Thilo stürzt zu ihren Füssen.),325,355,stage_direction,3,22,pre_speech,,,,,fear,negative,emotions of anxiety,kasperl,KK
39,1996,1996,Kasperl/Huber_Der eiserne Mann I.csv,"
       Rudolph!",0,16,character_speech,3,22,,"
       Amandine.
      ",#amandine,622.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
40,1997,1997,Kasperl/Huber_Der eiserne Mann I.csv,mein Gemahl!,17,29,character_speech,3,22,,"
       Amandine.
      ",#amandine,622.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
41,1998,1998,Kasperl/Huber_Der eiserne Mann I.csv,"
       Ludmilla!",0,17,character_speech,3,22,,"
       Eisenmann.
      ",#eisenmann,623.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
42,1999,1999,Kasperl/Huber_Der eiserne Mann I.csv,"
       Meine Mutter!",0,21,character_speech,3,22,,"
       Thilo.
      ",#thilo,624.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
43,2000,2000,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Allgemeines Entzücken des Wiedersehens.)",0,48,stage_direction,3,22,pre_speech,,,,,joy,positive,emotions of pleasure,kasperl,KK
44,2001,2001,Kasperl/Huber_Der eiserne Mann I.csv,"
      (Sobald die Verwandlung des Theaters geschehen ist, kommen alle vorige von beyden Seiten herein.",0,103,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
45,2002,2002,Kasperl/Huber_Der eiserne Mann I.csv,"Hildegerde, Johanna, Bertha.",104,132,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
46,2003,2003,Kasperl/Huber_Der eiserne Mann I.csv,Alle gefangene Mädchen eilen ihren Geliebten und Anverwandten zu.),133,199,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
47,2004,2004,Kasperl/Huber_Der eiserne Mann I.csv,"Käsperle, Taddädl, Rosa.",200,224,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
48,2005,2005,Kasperl/Huber_Der eiserne Mann I.csv,u. s. w.,225,233,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
49,2006,2006,Kasperl/Huber_Der eiserne Mann I.csv,"
      Fröhlicher Jubelchor, worunter sie Amandinen umtanzen.",0,61,stage_direction,3,22,pre_speech,,,,,joy,positive,emotions of pleasure,kasperl,KK
50,2007,2007,Kasperl/Huber_Der eiserne Mann I.csv,"
      Der kleine Genius schwebt über ihnen, und wirft Blumen aus.",0,66,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
51,2008,2008,Kasperl/Huber_Der eiserne Mann I.csv,"(Zu Ende des Chors stürzt Alles zur Erde, bleibt in dieser Gruppe.)",67,134,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
52,2009,2009,Kasperl/Huber_Der eiserne Mann I.csv,"
      Ende.",0,12,stage_direction,3,22,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
0,2228,2228,Kasperl/Perinet_Baarfuss_korr.csv,"
      Vorige und Louise.",0,25,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
1,2229,2229,Kasperl/Perinet_Baarfuss_korr.csv,"
       Komm, Louise, und umarme in dem Baron Baarfuß deinen Bräutigam.",0,71,character_speech,3,21,,"
       Jogel.
      ",#jogel,799.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
2,2230,2230,Kasperl/Perinet_Baarfuss_korr.csv,"
      (Augustin will in Louisens Arme stürzen, die in diesem Augenblick versinkt – Eben so schnell tritt die Dryade ganz verschleyert, von Pipi begleitet, aus der Coulisse, und fällt in Augustins Arme.)",0,203,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
3,2231,2231,Kasperl/Perinet_Baarfuss_korr.csv,"
       Jetzt hol’ der Teufel alles.",0,36,character_speech,3,21,,"
       Augustin.
      ",#augustin,800.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
4,2232,2232,Kasperl/Perinet_Baarfuss_korr.csv,– Ich muß sie umarmen.,37,59,character_speech,3,21,,"
       Augustin.
      ",#augustin,800.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
5,2233,2233,Kasperl/Perinet_Baarfuss_korr.csv,–,60,61,character_speech,3,21,,"
       Augustin.
      ",#augustin,800.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
6,2234,2234,Kasperl/Perinet_Baarfuss_korr.csv,"
       (Er umarmt sie.",0,23,stage_direction,3,21,speech_part,,#augustin,800.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
7,2235,2235,Kasperl/Perinet_Baarfuss_korr.csv,– Starker Donner.,24,41,stage_direction,3,21,speech_part,,#augustin,800.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
8,2236,2236,Kasperl/Perinet_Baarfuss_korr.csv,– Zickzack tritt ein.,42,63,stage_direction,3,21,speech_part,,#augustin,800.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
9,2237,2237,Kasperl/Perinet_Baarfuss_korr.csv,"– Alles erstarrt, bis auf die Dryade.)",64,102,stage_direction,3,21,speech_part,,#augustin,800.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
10,2238,2238,Kasperl/Perinet_Baarfuss_korr.csv,"
       Halt!",0,13,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,801.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
11,2239,2239,Kasperl/Perinet_Baarfuss_korr.csv,du bist nun in meiner Macht.,14,42,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,801.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
12,2240,2240,Kasperl/Perinet_Baarfuss_korr.csv,Du hast dein Versprechen nicht gehalten.,43,83,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,801.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
13,2241,2241,Kasperl/Perinet_Baarfuss_korr.csv,"
       O ich unglücklicher Augustin!",0,37,character_speech,3,21,,"
       Augustin.
      ",#augustin,802.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
14,2242,2242,Kasperl/Perinet_Baarfuss_korr.csv,–,38,39,character_speech,3,21,,"
       Augustin.
      ",#augustin,802.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
15,2243,2243,Kasperl/Perinet_Baarfuss_korr.csv,"
       (wird durch den Schreck nach und nach nüchtern)",0,55,stage_direction,3,21,speech_part,,#augustin,802.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
16,2244,2244,Kasperl/Perinet_Baarfuss_korr.csv,"
       Auch wird von der Gesellschaft gleich Jemanden der Vizlipuzli holen.",0,76,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,803.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
17,2245,2245,Kasperl/Perinet_Baarfuss_korr.csv,"
       (erschrocken)",0,21,stage_direction,3,21,speech_part,,#verwalter #kaspar #augustin #jogel #fr_v_wampel #dryade #pipi #nannette #knerzel #louise,804.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
18,2246,2246,Kasperl/Perinet_Baarfuss_korr.csv,"
       Was?",0,12,character_speech,3,21,,"
       Alle.
      ",#verwalter #kaspar #augustin #jogel #fr_v_wampel #dryade #pipi #nannette #knerzel #louise,804.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
19,2247,2247,Kasperl/Perinet_Baarfuss_korr.csv,"
       Den Besitzer des Wechselthalers, den du verschenktest.",0,62,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,805.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
20,2248,2248,Kasperl/Perinet_Baarfuss_korr.csv,"
       O ich Thor ich!",0,23,character_speech,3,21,,"
       Augustin.
      ",#augustin,806.0,UNKNOWN,despair,negative,emotions of anxiety,kasperl,KK
21,2249,2249,Kasperl/Perinet_Baarfuss_korr.csv,"
       (sich vor die Stirne schlagend)",0,39,stage_direction,3,21,speech_part,,#augustin,806.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
22,2250,2250,Kasperl/Perinet_Baarfuss_korr.csv,"
       (erschrocken, wirft den Thaler weg)",0,43,stage_direction,3,21,speech_part,,#kaspar,807.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
23,2251,2251,Kasperl/Perinet_Baarfuss_korr.csv,"
       Da ist er, da ist er!",0,29,character_speech,3,21,,"
       Kaspar.
      ",#kaspar,807.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
24,2252,2252,Kasperl/Perinet_Baarfuss_korr.csv,"– Was mich nicht brennt, das blas ich nicht.",30,74,character_speech,3,21,,"
       Kaspar.
      ",#kaspar,807.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
25,2253,2253,Kasperl/Perinet_Baarfuss_korr.csv,–,75,76,character_speech,3,21,,"
       Kaspar.
      ",#kaspar,807.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
26,2254,2254,Kasperl/Perinet_Baarfuss_korr.csv,"
       (läuft ab.)",0,19,stage_direction,3,21,speech_part,,#kaspar,807.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
27,2255,2255,Kasperl/Perinet_Baarfuss_korr.csv,"
       (hebt den Thaler auf)",0,29,stage_direction,3,21,speech_part,,#zickzack,808.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
28,2256,2256,Kasperl/Perinet_Baarfuss_korr.csv,"
       Du hast diesen Wechselthaler verschenkt, und deine Braut berührt, folge mir!",0,84,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,808.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
29,2257,2257,Kasperl/Perinet_Baarfuss_korr.csv,"
       (will ihn packen.)",0,26,stage_direction,3,21,speech_part,,#zickzack,808.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
30,2258,2258,Kasperl/Perinet_Baarfuss_korr.csv,"
       Halt!",0,13,character_speech,3,21,,"
       Pipi.
      ",#pipi,809.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
31,2259,2259,Kasperl/Perinet_Baarfuss_korr.csv,"
       (Der Schleyer fliegt weg, und sie steht als Dryade da.",0,62,stage_direction,3,21,speech_part,,#pipi,809.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
32,2260,2260,Kasperl/Perinet_Baarfuss_korr.csv,Alles staunt.),63,77,stage_direction,3,21,speech_part,,#pipi,809.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
33,2261,2261,Kasperl/Perinet_Baarfuss_korr.csv,"
       Besieh diesen Thaler, ob es der Deinige ist.",0,52,character_speech,3,21,,"
       Dryade.
      ",#dryade,810.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
34,2262,2262,Kasperl/Perinet_Baarfuss_korr.csv,"Er durfte ihn weder verschenken, noch verlieren; aber vom Rauben war keine Rede.",53,133,character_speech,3,21,,"
       Dryade.
      ",#dryade,810.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
35,2263,2263,Kasperl/Perinet_Baarfuss_korr.csv,"Ich ließ ihn selber durch meine Tochter stehlen, und habe den Wechselthaler gewechselt.",134,221,character_speech,3,21,,"
       Dryade.
      ",#dryade,810.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
36,2264,2264,Kasperl/Perinet_Baarfuss_korr.csv,"
        (zeigt ihn)",0,20,stage_direction,3,21,inner_speech,,#dryade,810.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
37,2265,2265,Kasperl/Perinet_Baarfuss_korr.csv,"
       Hier ist er!",0,20,character_speech,3,21,,"
       Dryade.
      ",#dryade,810.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
38,2266,2266,Kasperl/Perinet_Baarfuss_korr.csv,"
       Meine Retterinn!",0,24,character_speech,3,21,,"
       Augustin.
      ",#augustin,811.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
39,2267,2267,Kasperl/Perinet_Baarfuss_korr.csv,"
       Verdammt!",0,17,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,812.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
40,2268,2268,Kasperl/Perinet_Baarfuss_korr.csv,"
       Seine Reue und verheißene Besserung fodern meinen Schutz.",0,65,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,kasperl,KK
41,2269,2269,Kasperl/Perinet_Baarfuss_korr.csv,"Er umarmte also mich, und nicht seine Braut.",66,110,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
42,2270,2270,Kasperl/Perinet_Baarfuss_korr.csv,"– Ihre Einwilligung hat er, ihre Tochter ist unter meinem Schutze und in meinem Reiche.",111,198,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
43,2271,2271,Kasperl/Perinet_Baarfuss_korr.csv,– Dieses Gold sey,199,216,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
44,2272,2272,Kasperl/Perinet_Baarfuss_korr.csv,"
        (zu Zickzack)",0,22,stage_direction,3,21,inner_speech,,#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
45,2273,2273,Kasperl/Perinet_Baarfuss_korr.csv,"
       zu deiner Strafe ihr Eigenthum.",0,39,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
46,2274,2274,Kasperl/Perinet_Baarfuss_korr.csv,"
        (zu Jogl)",0,18,stage_direction,3,21,inner_speech,,#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
47,2275,2275,Kasperl/Perinet_Baarfuss_korr.csv,"
       Für eure Aussteuer werd’ ich sorgen.",0,44,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
48,2276,2276,Kasperl/Perinet_Baarfuss_korr.csv,– Sie geben also Ihre Einwilligung?,45,80,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
49,2277,2277,Kasperl/Perinet_Baarfuss_korr.csv,"
       (zu Jogl)",0,17,stage_direction,3,21,speech_part,,#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
50,2278,2278,Kasperl/Perinet_Baarfuss_korr.csv,"
       (auf die Küste)",0,23,stage_direction,3,21,speech_part,,#jogel,814.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
51,2279,2279,Kasperl/Perinet_Baarfuss_korr.csv,"
       Wenn das mein ist, mit tausend Freuden!",0,47,character_speech,3,21,,"
       Jogel.
      ",#jogel,814.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
52,2280,2280,Kasperl/Perinet_Baarfuss_korr.csv,"
        (zur Frau von Wampel)",0,30,stage_direction,3,21,inner_speech,,#jogel,814.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
53,2281,2281,Kasperl/Perinet_Baarfuss_korr.csv,"
       Wir sind ein Paar!",0,26,character_speech,3,21,,"
       Jogel.
      ",#jogel,814.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
54,2282,2282,Kasperl/Perinet_Baarfuss_korr.csv,"
       Gott sey Dank!",0,22,character_speech,3,21,,"
       Frau v. Wampel.
      ",#fr_v_wampel,815.0,UNKNOWN,fear,negative,emotions of anxiety,kasperl,KK
55,2283,2283,Kasperl/Perinet_Baarfuss_korr.csv,"
       Mit Illusion!",0,21,character_speech,3,21,,"
       Verwalter.
      ",#verwalter,816.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
56,2284,2284,Kasperl/Perinet_Baarfuss_korr.csv,"
       (reicht Nannette die Hand)",0,34,stage_direction,3,21,speech_part,,#verwalter,816.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
57,2285,2285,Kasperl/Perinet_Baarfuss_korr.csv,"
       Eh bien!",0,16,character_speech,3,21,,"
       Nannette.
      ",#nannette,817.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
58,2286,2286,Kasperl/Perinet_Baarfuss_korr.csv,"
       (schlägt ein)",0,21,stage_direction,3,21,speech_part,,#nannette,817.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
59,2287,2287,Kasperl/Perinet_Baarfuss_korr.csv,"
       Leicht möglich, bleib’ ich gar über?",0,44,character_speech,3,21,,"
       Knerzel.
      ",#knerzel,818.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
60,2288,2288,Kasperl/Perinet_Baarfuss_korr.csv,"
       Nein!",0,13,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
61,2289,2289,Kasperl/Perinet_Baarfuss_korr.csv,"
        (schnell hinübertretend)",0,33,stage_direction,3,21,inner_speech,,#zickzack,819.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
62,2290,2290,Kasperl/Perinet_Baarfuss_korr.csv,"
       Ganz leer darf Vizlipuzli nicht ausgehen.",0,49,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
63,2291,2291,Kasperl/Perinet_Baarfuss_korr.csv,– Einen Narren muß ich ihm bringen.,50,85,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
64,2292,2292,Kasperl/Perinet_Baarfuss_korr.csv,"
       (er versinkt mit Knerzel.",0,33,stage_direction,3,21,speech_part,,#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
65,2293,2293,Kasperl/Perinet_Baarfuss_korr.csv,– Donner.),34,44,stage_direction,3,21,speech_part,,#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
66,2294,2294,Kasperl/Perinet_Baarfuss_korr.csv,"
       (im Sinken)",0,19,stage_direction,3,21,speech_part,,#knerzel,820.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
67,2295,2295,Kasperl/Perinet_Baarfuss_korr.csv,"
       Leicht möglich, holt mich der Teuxel!",0,45,character_speech,3,21,,"
       Knerzel.
      ",#knerzel,820.0,UNKNOWN,fear,negative,emotions of anxiety,kasperl,KK
68,2296,2296,Kasperl/Perinet_Baarfuss_korr.csv,"
       Und dieser Wechselthaler sey auf immer zum Wohl der Menschheit vernichtet.",0,82,character_speech,3,21,,"
       Dryade.
      ",#dryade,821.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
69,2297,2297,Kasperl/Perinet_Baarfuss_korr.csv,"
      (Sie wirft den Thaler weg.",0,33,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
70,2298,2298,Kasperl/Perinet_Baarfuss_korr.csv,– Das Theater verändert sich in einen der Dryade geheiligten Lustgarten.,34,106,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
71,2299,2299,Kasperl/Perinet_Baarfuss_korr.csv,Die Goldküste verwandelt sich in einen lebendigen Springbrunnen.,107,171,stage_direction,3,21,pre_speech,,,,,joy,positive,emotions of pleasure,kasperl,KK
72,2300,2300,Kasperl/Perinet_Baarfuss_korr.csv,Louise eilt in Augustins Arme.),172,203,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
73,2301,2301,Kasperl/Perinet_Baarfuss_korr.csv,"
      Schluß-Chor.",0,19,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
74,2302,2302,Kasperl/Perinet_Baarfuss_korr.csv,"
       
        Auf, windet der Dankbarkeit Kränze,
       
       
        Gefeyert durch Sang und durch Tänze!",0,113,character_speech,3,21,,"
       Schluß-Chor.
      ",#schluß-chor,822.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
75,2303,2303,Kasperl/Perinet_Baarfuss_korr.csv,"Es knüpft Gott Hymen mit segnender Hand
       
       
        Das neue, und alte, das dreyfache Band.",138,241,character_speech,3,21,,"
       Schluß-Chor.
      ",#schluß-chor,822.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
76,2304,2304,Kasperl/Perinet_Baarfuss_korr.csv,"
      Tableau.",0,15,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
77,2305,2305,Kasperl/Perinet_Baarfuss_korr.csv,"
      Ende.",0,12,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
0,2629,2629,Kasperl/Perinet_Eifersucht_korr.csv,"
      Johann, Christine kommen herein, als Johann Amalien erblicket, will er schreyend wieder ablaufen, und sagt zu Christinen.",0,128,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
1,2630,2630,Kasperl/Perinet_Eifersucht_korr.csv,"
       Dort steht die selige, gnädige Frau!",0,44,character_speech,3,21,,"
       Johann.
      ",#johann,945.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
2,2631,2631,Kasperl/Perinet_Eifersucht_korr.csv,– –,45,48,character_speech,3,21,,"
       Johann.
      ",#johann,945.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
3,2632,2632,Kasperl/Perinet_Eifersucht_korr.csv,"
       Bleibt!",0,15,character_speech,3,21,,"
       Amalia.
      ",#amalia,946.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
4,2633,2633,Kasperl/Perinet_Eifersucht_korr.csv,–,16,17,character_speech,3,21,,"
       Amalia.
      ",#amalia,946.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
5,2634,2634,Kasperl/Perinet_Eifersucht_korr.csv,"
       Sind Euer Gnaden denn nicht todt?",0,41,character_speech,3,21,,"
       Johann.
      ",#johann,947.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
6,2635,2635,Kasperl/Perinet_Eifersucht_korr.csv,"
       Geht denn die gnädige Frau nicht um?",0,44,character_speech,3,21,,"
       Christine.
      ",#christine,948.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
7,2636,2636,Kasperl/Perinet_Eifersucht_korr.csv,"
       (ihnen einen Beutel zuwerfend)",0,38,stage_direction,3,21,speech_part,,#amalia,949.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
8,2637,2637,Kasperl/Perinet_Eifersucht_korr.csv,"
       Hier habt ihr etwas für euern Schrecken, und hiemit seyd ihr eurer Diensten entlassen.",0,94,character_speech,3,21,,"
       Amalia.
      ",#amalia,949.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,kasperl,KK
9,2638,2638,Kasperl/Perinet_Eifersucht_korr.csv,"
       (traurig)",0,17,stage_direction,3,21,speech_part,,#christine,950.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
10,2639,2639,Kasperl/Perinet_Eifersucht_korr.csv,"
       Johann!",0,15,character_speech,3,21,,"
       Christine.
      ",#christine,950.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
11,2640,2640,Kasperl/Perinet_Eifersucht_korr.csv,"
       (verdrüßlich)",0,21,stage_direction,3,21,speech_part,,#johann,951.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
12,2641,2641,Kasperl/Perinet_Eifersucht_korr.csv,"
       Sie ist schon wieder lebendig, das merk’ ich!",0,53,character_speech,3,21,,"
       Johann.
      ",#johann,951.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
